土地移轉總面積平方公尺,都市土地使用分區,交易年月,建物大於1,車位數,樓層比例,建物型態,是否透天,是否投資透天,主要用途,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km,mean_price_per_unit,high_price_decorated
16.69,住,11309,0,1,0.571428571,大樓,0,0,辦公用,0,15.9,149.17,0,3,1,188710.8668,28150000,平面,1100000,0,1,24.7852467,121.0167108,1.160539179,165564.8044,0
89.56,非,11310,0,0,1.1,透天厝,1,0,住家用,0,0.4,149.5,1,0,1,86822.74247,12980000,無,0,0,0,24.7320704,120.9297764,9.45919689,88865.91669,0
22.75,住,11308,0,1,0.461538462,大樓,0,0,住家用,0,16.6,150.08,0,3,1,82489.33902,12380000,平面,1100000,0,1,24.843723,120.9265608,10.57108076,93395.12955,0
18.07,住,11308,0,1,0.933333333,大樓,0,0,住家用,0,11.4,150.41,0,3,1,120803.1381,18170000,平面,1100000,0,1,24.7978174,120.9512736,5.812561043,90781.5624,1
14.58,住,11308,0,1,0.6,大樓,0,0,住家用,0,28.7,150.62,0,4,1,99588.36808,15000000,坡道機械,0,0,1,24.8208095,120.9679692,5.796034572,91967.05484,0
18.19,住,11307,0,1,0.833333333,大樓,0,0,住家用,0,13.2,150.69,0,3,1,191120.8441,28800000,平面,1100000,0,1,24.7912941,121.0097631,1.139494955,166714.4113,0
23.81,非,11306,0,1,0.2,華廈,0,0,住家用,0,4.1,150.7,0,3,1,120371.5992,18140000,平面,1100000,0,1,24.8266335,120.9645209,6.512321239,88617.10065,1
55.93,非,11309,0,1,0.428571429,大樓,0,0,住家用,0,17.2,150.78,0,2,1,123225.892,18580000,平面,1100000,0,1,24.766572,120.9697784,4.019453325,75569.38488,1
16.89,住,11310,0,1,0.5,大樓,0,0,辦公用,0,16,152.49,0,3,1,189520.6243,28900000,平面,1100000,0,1,24.785366,121.0187886,1.363553402,163803.8312,1
93.7,非,11307,0,0,0.6,公寓,0,0,住家用,0,30.6,152.54,0,3,0,49167.43149,7500000,無,0,0,0,24.7199889,120.916825,11.30777204,44267.47421,0
22.64,住,11308,0,0,0.227272727,大樓,0,0,住家用,0,26.2,152.77,0,3,1,97270.40649,14860000,無,0,0,1,24.8214084,120.9686429,5.801369302,101461.8905,0
25.81,住,11306,0,1,0.181818182,大樓,0,0,住家用,0,15,153.29,0,3,1,180703.2422,27700000,平面,1100000,0,1,24.7886553,121.0198574,1.608465939,164029.9035,0
12.53,商,11307,0,1,0.529411765,大樓,0,0,住家用,0,27.2,153.32,0,4,1,92942.8646,14250000,坡道機械,0,0,1,24.7973123,120.9625734,4.717997729,118326.4409,0
18.83,住,11306,0,1,0.733333333,大樓,0,0,住家用,0,16.5,153.67,0,3,1,110626.6675,17000000,平面,1100000,0,1,24.79949,120.9515059,5.850267337,89956.65775,1
69.2,非,11309,0,0,0.6,公寓,0,0,住家用,0,30.8,153.68,0,3,0,39367.51692,6050000,無,0,0,0,24.7199889,120.916825,11.30777204,44267.47421,0
22.43,住,11308,0,1,0.266666667,大樓,0,0,住家用,0,6.3,154.32,0,3,1,96423.01711,14880000,平面,1100000,0,1,24.8385824,120.929281,9.995024199,92835.34872,0
32.67,非,11308,0,1,1,華廈,0,0,住家用,0,5.5,154.39,0,3,1,93270.28953,14400000,平面,1100000,0,1,24.8078668,120.9329161,7.93649182,77844.56616,1
37.84,住,11307,0,1,0.8,華廈,0,0,住家用,0,25.3,154.97,0,3,1,113441.3112,17580000,平面,1100000,0,1,24.8136153,120.9842224,4.170074757,124491.0885,0
20.19,住,11304,0,1,0.476190476,大樓,0,0,住家用,0,25.8,155.15,0,2,1,94102.48147,14600000,平面,1100000,0,1,24.8228789,120.9667938,6.046780987,89957.44513,0
14.17,商,11306,0,1,0.625,大樓,0,0,住家用,0,28.4,155.16,0,3,1,132121.6808,20500000,平面,1100000,0,1,24.7825584,121.0206738,1.493034185,155780.6281,0
31.74,非,11308,0,1,0.9,華廈,0,0,住家用,0,4.8,155.3,0,3,1,158725.0483,24650000,平面,1100000,0,1,24.8250319,120.9674912,6.184416265,90777.14633,1
18.83,住,11308,0,1,0.866666667,大樓,0,0,住家用,0,16.7,155.77,0,3,1,102715.5421,16000000,平面,1100000,0,1,24.7993703,120.9512525,5.869932244,90827.6356,0
16.09,住,11309,0,1,0.523809524,大樓,0,0,住家用,0,26.2,157.12,0,3,1,101069.2464,15880000,平面,1100000,0,1,24.8219644,120.9674243,5.928509166,90863.83795,0
20.19,住,11309,0,1,0.095238095,大樓,0,0,住家用,0,26.3,158.33,0,3,1,97896.79783,15500000,平面,1100000,0,1,24.8216871,120.9681707,5.855886879,91889.10689,0
12.19,非,11307,0,1,0.4375,大樓,0,0,住家用,0,27.8,159.16,0,4,1,85134.45589,13550000,平面,1100000,0,1,24.7891304,120.9301947,7.705440311,78028.28124,0
12.19,非,11304,0,1,0.4375,大樓,0,0,住家用,0,27.5,159.16,0,4,1,84192.00804,13400000,平面,1100000,0,1,24.7891304,120.9301947,7.705440311,78028.28124,0
111,住,11306,0,0,1.1,透天厝,1,0,商業用,0,45.8,159.39,1,0,0,156847.9829,25000000,無,0,0,0,24.7996023,120.9524839,5.761592519,92943.78141,1
23.5,住,11308,0,1,0.523809524,大樓,0,0,住家用,0,5.9,160.56,0,2,1,200485.7997,32190000,平面,1100000,0,1,24.7855304,121.0180467,1.298266089,164499.2532,1
137,住,11303,0,0,1.1,透天厝,1,0,住家用,0,113.3,160.74,1,0,0,223964.1657,36000000,無,0,0,0,24.7976269,120.97644,3.471042789,122266.321,1
100,住,11309,0,0,1.1,透天厝,1,0,住商用,0,51.7,160.9,1,0,0,183343.6917,29500000,無,0,0,0,24.7963381,120.9681451,4.155867137,116046.4551,1
29.73,住,11308,0,1,1,華廈,0,0,住家用,0,35,161.3,0,3,1,68195.90825,11000000,平面,1100000,0,1,24.8161167,120.9735842,5.031214963,109921.6685,0
98.86,非,11306,0,0,1.1,透天厝,1,0,其他,0,31.7,161.7,1,0,0,77303.64873,12500000,無,0,0,0,24.8313128,120.951565,7.780543807,95642.51975,0
58.87,住,11309,0,1,0.571428571,華廈,0,0,住家用,0,26.9,161.73,0,3,1,49465.15798,8000000,平面,1100000,1,1,24.8161359,120.966432,5.530393326,105539.8769,0
83.55,非,11307,0,0,1.1,透天厝,1,0,住家用,0,43.2,162.24,1,0,0,52391.51874,8500000,無,0,0,0,24.7431318,120.9086443,10.72497554,63836.94869,0
12.24,住,11308,0,1,0.45,大樓,0,0,住家用,0,28.3,162.65,0,3,0,92222.56379,15000000,升降機械,0,0,1,24.814701,120.97624,4.73855101,114765.13,0
31.12,住,11308,0,1,0.714285714,華廈,0,0,住家用,0,32.1,162.92,0,2,1,101644.9791,16560000,平面,1100000,0,1,24.8132051,120.9647316,5.441665151,111361.6526,0
16.89,商,11308,0,1,0.555555556,華廈,0,0,住家用,0,113.8,162.92,0,3,1,85195.18782,13880000,升降平面,0,0,1,24.8030593,120.9634314,4.911633662,128798.0085,0
98,住,11308,0,0,1.1,透天厝,1,0,住商用,0,113.8,163.23,1,0,0,186852.9069,30500000,無,0,0,0,24.8105397,120.9811455,4.068677095,128003.39,1
24.69,住,11309,0,1,0.2,大樓,0,0,住家用,0,3,163.76,0,3,1,111748.9008,18300000,平面,1100000,0,1,24.8348925,120.9427342,8.699102365,102239.5542,0
12.77,商,11307,0,1,0.137931034,大樓,0,0,住家用,0,5.3,164.44,0,3,1,189734.8577,31200000,平面,1100000,0,1,24.7895681,121.0133586,1.156691377,167805.0356,0
27.78,住,11307,0,2,0.909090909,大樓,0,0,住家用,0,11.9,165.3,0,2,1,116757.4108,19300000,平面,2200000,0,1,24.7974092,120.9393621,6.956646441,107082.8299,0
71.3,住,11307,0,0,1.1,透天厝,1,0,住家用,0,11.9,167.37,1,0,0,119495.728,20000000,無,0,0,0,24.8377898,120.9408066,9.060548012,98841.26354,1
19.61,其,11307,0,1,0.238095238,大樓,0,0,住家用,0,4.2,167.49,0,2,1,194638.4859,32600000,平面,1100000,0,1,24.7928879,121.0146766,1.529255319,169791.6744,0
12.91,商,11310,0,1,0.206896552,大樓,0,0,住家用,0,5.6,167.58,0,3,1,173409.7148,29060000,平面,1100000,0,1,24.790101,121.0117801,1.109772507,166490.4723,0
83.65,非,11309,0,0,1.1,透天厝,1,0,住家用,0,19.8,167.62,1,0,0,71590.50233,12000000,無,0,0,0,24.7607849,120.9590475,5.274596431,71590.50233,0
22.07,商,11309,0,1,0.8,華廈,0,0,住家用,0,28.8,167.68,0,4,1,106631.6794,17880000,平面,1100000,0,1,24.8097022,120.9766435,4.296362873,123539.8756,0
10.31,商,11007,0,1,0.107142857,大樓,0,0,住家用,0,5.6,167.73,0,3,1,100757.1693,16900000,平面,1100000,1,1,24.7924942,121.0117605,1.340854099,167352.5875,0
18.07,住,11307,0,2,0.8,大樓,0,0,住家用,0,11.3,167.85,0,3,1,110217.4561,18500000,平面,2200000,0,1,24.7978852,120.951808,5.763529029,91214.95966,1
49.58,住,11307,0,1,0.923076923,大樓,0,0,住家用,0,13,167.85,0,3,1,159666.3688,26800000,平面,1100000,0,1,24.7956206,121.0037405,1.567325061,154466.5664,0
49.58,住,11308,0,1,0.692307692,大樓,0,0,住家用,0,13.1,168.44,0,2,1,157326.0508,26500000,平面,1100000,0,1,24.7956206,121.0037405,1.567325061,154466.5664,0
395.44,非,11307,0,0,1.1,透天厝,1,0,工業用,0,1,168.5,1,0,0,211869.4362,35700000,無,0,0,0,24.7824281,120.9524492,5.41075511,77582.51335,1
13.05,商,11309,0,1,0.620689655,大樓,0,0,住家用,0,5.5,168.59,0,3,1,169049.1725,28500000,平面,1100000,0,1,24.7902761,121.0118428,1.129581821,166490.4723,0
10.92,住,11308,0,1,0.869565217,大樓,0,0,商業用,0,31,168.83,1,0,1,70366.641,11880000,平面,1100000,0,1,24.7992282,120.9923959,2.384075586,120978.0669,0
9.48,住,11307,0,1,0.5,大樓,0,0,住家用,0,15.9,169.56,0,3,1,115888.1812,19650000,平面,1100000,0,1,24.8158108,120.9628976,5.770151638,93788.57486,1
85.88,農,11307,0,0,1.1,透天厝,1,0,住家用,0,44,169.92,1,0,0,81214.68927,13800000,無,0,0,0,24.8256712,120.9291363,9.172217925,61343.44006,1
20.62,住,11309,0,1,1,大樓,0,0,住家用,0,29,170.1,0,4,1,117577.8954,20000000,坡道機械,0,0,1,24.7870917,121.0135061,0.97594811,166516.378,0
27.66,住,11301,0,1,0.571428571,大樓,0,0,住家用,1,0,170.88,0,3,1,121722.8464,20800000,平面,1100000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,1
118,住,11308,0,0,1.1,透天厝,1,0,住商用,0,113.8,171.72,1,0,0,183904.0298,31580000,無,0,0,0,24.8165805,120.9644198,5.712396426,94353.88361,1
10.53,住,11311,0,0,0.636363636,大樓,0,0,住家用,0,30.8,172.42,0,4,1,97436.49229,16800000,無,0,1,1,24.800252,120.988666,2.704629036,118440.5482,0
98,住,11310,0,0,1.1,透天厝,1,0,住家用,0,41.2,172.8,1,0,0,92592.59259,16000000,無,0,0,0,24.7990687,120.9438773,6.567453652,85625.78432,0
146,非,11306,0,0,1.1,透天厝,1,0,住家用,0,113.6,173.07,1,0,0,107470.9655,18600000,無,0,0,0,24.8243497,120.9560709,6.916559389,86716.66004,1
430.65,非,11309,0,0,1.1,透天厝,1,0,住家用,0,29.4,173.1,1,0,0,57770.0751,10000000,無,0,0,0,24.7615667,120.9186594,9.102867256,59352.29286,0
53.55,住,11308,0,0,1,大樓,0,0,住家用,0,20.6,173.15,0,3,1,102570.026,17760000,無,0,0,1,24.8183789,120.9657161,5.75590916,93395.11495,0
21.62,住,11310,0,1,0.166666667,大樓,0,0,住家用,0,27.9,173.17,0,3,1,49084.71444,8500000,平面,1100000,1,1,24.824126,120.9707886,5.900041295,100607.1691,0
16.47,商,11309,0,0,0.416666667,大樓,0,0,住家用,0,33.4,173.81,0,3,1,67199.81589,11680000,無,0,1,1,24.7973867,120.9614164,4.829926184,119370.0464,0
21.77,住,11306,0,1,0.642857143,大樓,0,0,住家用,0,13.1,174.61,0,4,1,150163.2209,26220000,平面,1100000,0,1,24.7911249,121.0101771,1.136962578,166232.7916,0
52.6,住,11308,0,1,0.166666667,大樓,0,0,住家用,0,20.6,174.71,0,3,1,96617.25145,16880000,平面,1100000,0,1,24.8174699,120.9655828,5.694778538,92994.78129,0
38.5,住,11309,0,1,0.166666667,華廈,0,0,住家用,0,30.4,175.09,0,4,1,85670.22674,15000000,平面,1100000,1,1,24.820296,120.976316,5.228210151,103050.8865,0
72.56,住,11309,0,0,1.1,透天厝,1,0,住家用,0,9.4,175.2,1,0,0,78767.12329,13800000,無,0,0,0,24.8446555,120.9289377,10.45846407,93421.45932,0
53.35,住,11310,0,0,0.727272727,大樓,0,0,住家用,0,20.8,176.34,0,3,1,102642.6222,18100000,無,0,0,1,24.8174597,120.9652402,5.71887157,92890.18607,0
13.83,商,11308,0,1,0.413793103,大樓,0,0,住家用,0,5.4,177.13,0,3,1,185626.3761,32880000,平面,1100000,0,1,24.7902761,121.0118428,1.129581821,166490.4723,0
69.91,住,11309,0,0,1.1,透天厝,1,0,其他,0,29.1,177.55,1,0,0,81667.13602,14500000,無,0,0,0,24.7917336,120.9227512,8.487306735,73624.86456,0
71,住,11308,0,0,1.1,透天厝,1,0,住家用,0,34.7,177.9,1,0,0,146149.5222,26000000,無,0,0,0,24.8138287,120.9674798,5.278347115,112453.7369,1
46.2,住,11306,0,1,0.818181818,大樓,0,0,住家用,0,15.3,178.7,0,3,1,100727.4762,18000000,平面,1100000,0,1,24.8042254,120.9536132,5.854582374,93522.14028,0
99.65,住,11307,0,0,1.1,透天厝,1,0,住家用,0,49.5,179.91,1,0,0,69479.18404,12500000,無,0,1,0,24.7886878,120.9655008,4.164383675,99026.11194,0
12.09,住,11308,0,1,0.869565217,大樓,0,0,商業用,0,31,180.82,1,0,1,72005.30915,13020000,平面,1100000,0,1,24.7992282,120.9923959,2.384075586,120978.0669,0
30.08,住,11311,0,1,0.928571429,大樓,0,0,住家用,0,7.1,181.08,0,4,1,187099.6245,33880000,平面,1100000,0,1,24.793189,121.0048023,1.28723377,166111.3082,0
77.31,非,11308,0,0,1.1,透天厝,1,0,住家用,0,14,181.26,1,0,0,98201.47854,17800000,無,0,0,0,24.8001752,120.9257433,8.366651716,81131.73265,1
88,住,11309,0,0,1.1,透天厝,1,0,住家用,0,44.8,181.5,1,0,0,108870.5234,19760000,無,0,0,0,24.7960651,120.9500331,5.876225247,85271.00242,1
16.48,商,11309,0,1,0.571428571,大樓,0,0,住家用,0,8.8,181.67,0,3,1,186381.9012,33860000,平面,1100000,0,1,24.792567,121.0122321,1.369578291,169109.6512,0
25.1,商,11309,0,2,0.285714286,大樓,0,0,辦公用,0,15.8,181.8,0,3,1,151265.1265,27500000,平面,2200000,0,1,24.8048438,120.9859201,3.274306539,122098.9701,1
12.09,住,11309,0,1,0.608695652,大樓,0,0,商業用,0,31.1,181.92,1,0,1,70910.29024,12900000,平面,1100000,0,1,24.7992282,120.9923959,2.384075586,120978.0669,0
60.21,住,11307,0,1,1.1,透天厝,1,0,其他,0,28.9,182.85,1,0,0,68362.04539,12500000,其他,0,0,0,24.8399527,120.9327257,9.82653505,91568.80744,0
38.2,商,11104,0,1,0.4,華廈,0,0,住家用,0,30.4,183.14,0,2,0,38222.12515,7000000,平面,1100000,0,1,24.807366,120.9623286,5.252489174,117969.4247,0
20.17,商,11307,0,1,0.076923077,大樓,0,0,商業用,0,9,184.36,1,0,1,149164.6778,27500000,平面,1100000,0,1,24.8088158,120.9653045,5.095741872,119906.4181,1
93,住,11307,0,0,1.1,透天厝,1,0,商業用,0,36.6,185.34,1,0,0,140282.7236,26000000,無,0,0,0,24.8158439,120.9571231,6.224660779,91005.67737,1
81.42,農,11308,0,1,1.1,透天厝,1,0,住家用,0,5.8,186.63,1,0,1,109843.0049,20500000,平面,1100000,0,0,24.8311043,120.929738,9.456312734,92149.00198,1
20.76,住,11308,0,1,0.588235294,大樓,0,0,住家用,0,10.2,187.68,0,3,1,189151.7477,35500000,平面,1100000,0,1,24.7913841,121.0161325,1.493993859,168169.3012,0
21.28,住,11307,0,1,0.214285714,大樓,0,0,辦公用,0,15.7,187.93,0,4,1,169637.631,31880000,平面,1100000,0,1,24.7853361,121.0170237,1.193653279,165134.3465,0
127.76,非,11308,0,0,1.1,透天厝,1,1,住家用,0,113.8,188.38,0,0,0,58392.61068,11000000,無,0,0,0,24.7821859,120.9298008,7.700647957,67999.92811,0
61.62,住,11308,0,0,1.1,透天厝,1,0,住家用,0,26.4,188.56,1,0,0,119325.4137,22500000,無,0,0,0,24.8196699,120.9664321,5.807903701,91857.86162,1
50.26,住,11311,0,1,0.857142857,大樓,0,0,住家用,0,20.2,189.09,0,4,1,97837.00883,18500000,平面,1100000,0,1,24.819333,120.9653237,5.858896465,92974.2135,0
50.26,住,11309,0,0,0.666666667,大樓,0,0,住家用,0,20,189.09,0,4,1,102067.7984,19300000,無,0,0,1,24.8187596,120.9655362,5.7986202,93283.67418,0
19.17,商,11308,0,0,0.4,華廈,0,0,辦公用,0,26.6,189.29,0,3,1,88752.70749,16800000,無,0,0,1,24.8087126,120.9742982,4.387517899,121899.0129,0
59.59,住,11308,0,1,0.769230769,大樓,0,0,住家用,0,20.6,189.55,0,4,1,97494.06489,18480000,平面,1100000,0,1,24.8185291,120.9645668,5.850229214,92816.72375,0
20.05,住,11308,0,1,0.818181818,大樓,0,0,住家用,0,24.3,189.7,0,4,1,110173.9589,20900000,平面,1100000,0,1,24.8217965,120.9688324,5.821727155,101221.8573,0
12.48,住,11310,0,1,0.608695652,大樓,0,0,商業用,0,31.2,190.09,1,0,1,69966.8578,13300000,平面,1100000,0,1,24.8001327,120.9893478,2.650367367,118440.5482,0
18.39,商,11308,0,2,0.071428571,大樓,0,0,商業用,0,13.4,190.33,1,0,0,143172.3848,27250000,平面,2200000,0,1,24.8056791,120.9764504,4.000095824,139293.754,0
82.67,住,11307,0,0,1.1,透天厝,1,0,住家用,0,27.6,190.56,1,0,0,106528.1276,20300000,無,0,0,0,24.7767965,120.9839687,2.285764212,118917.3839,0
92.53,非,11308,0,0,1.1,透天厝,1,0,住家用,0,10.9,190.57,1,0,0,97077.18948,18500000,無,0,0,0,24.8160307,120.9276083,8.790659174,58744.49285,1
26,住,11306,0,1,0.857142857,大樓,0,0,住家用,0,26,192.12,0,4,1,89527.37872,17200000,平面,1100000,0,1,24.8216871,120.9681707,5.855886879,91889.10689,0
56.82,住,11308,0,1,1,大樓,0,0,住家用,0,13.1,192.48,0,3,1,148379.0524,28560000,平面,1100000,0,1,24.7953468,121.0046489,1.526691704,157485.8135,0
56.82,住,11307,0,1,0.285714286,大樓,0,0,住家用,0,13,192.48,0,3,1,152171.6542,29290000,平面,1100000,0,1,24.795155,121.004219,1.509934656,156205.7338,0
93.73,非,11307,0,0,1.1,透天厝,1,0,住家用,0,26.5,193.47,1,0,1,92830.92986,17960000,無,0,0,0,24.7689779,120.9545609,5.381967348,85134.63892,0
200.44,住,11308,0,0,1.1,透天厝,1,0,住家用,0,45.6,194.5,1,0,0,223650.3856,43500000,無,0,0,0,24.7880924,121.0027997,0.784864675,161236.7819,1
32.67,住,11309,1,3,0.142857143,華廈,0,0,住家用,0,30.9,194.86,0,5,1,48752.95084,9500000,坡道機械,0,0,1,24.8174244,120.9715155,5.277674998,106269.7887,0
179.19,非,11305,0,0,1.1,透天厝,1,0,住家用,0,28.6,196,1,0,1,39795.91837,7800000,無,0,0,0,24.7618159,120.9201355,8.951353827,59352.29286,0
32.57,商,11307,0,1,0.857142857,華廈,0,0,住家用,0,33.7,196.72,0,3,0,103192.3546,20300000,平面,1100000,0,1,24.7983595,120.9979171,2.02467911,134406.5145,0
73.72,非,11309,0,0,1.1,透天厝,1,0,住家用,0,5.8,197.71,1,0,0,92559.80982,18300000,無,0,0,1,24.820986,120.9545966,6.780597469,87027.37288,0
73.72,非,11308,0,0,1.1,透天厝,1,0,住家用,0,5.7,197.71,1,0,0,118860.958,23500000,無,0,0,1,24.821273,120.9547991,6.78546555,86823.00374,1
14.89,商,11307,0,2,0.136363636,大樓,0,0,住家用,0,8.2,198.62,0,3,1,156580.4048,31100000,平面,2200000,0,1,24.7892704,121.0122294,1.05960954,166763.8568,0
100.03,非,11309,0,0,1.1,透天厝,1,0,住家用,0,29.4,199.83,1,0,1,54045.93905,10800000,無,0,0,0,24.7615346,120.9190009,9.070249248,59352.29286,0
25.18,工,11310,0,1,0.466666667,大樓,0,0,辦公用,0,6.8,201.24,0,4,1,172430.9282,34700000,平面,1100000,0,1,24.7940608,121.0050231,1.381751842,165669.9796,0
26.8,住,11308,0,2,0.642857143,大樓,0,0,住家用,0,11.8,201.38,0,3,1,111729.0694,22500000,平面,2200000,0,1,24.7939598,120.9495873,5.860906023,77775.66301,1
62.87,住,11308,0,0,1.1,透天厝,1,0,住家用,0,20,201.65,1,0,0,94222.66303,19000000,無,0,0,0,24.7955276,120.9598099,4.913327619,115352.235,0
65,商,11306,0,0,1.1,透天厝,1,0,商業用,0,113.6,202.53,1,0,0,128376.0431,26000000,無,0,0,0,24.8016152,120.9707531,4.191940028,132695.6141,0
32.01,住,11311,0,1,0.846153846,大樓,0,0,住家用,0,1.8,203.24,0,1,1,169750.0492,34500000,平面,1100000,0,1,24.8087088,120.972023,4.557759005,122313.3234,1
15.38,商,11310,0,1,0.894736842,大樓,0,0,住家用,0,27.3,203.31,0,3,1,108209.1388,22000000,平面,1100000,0,1,24.8008448,120.9932617,2.486429604,125955.5523,0
77.62,住,11308,0,0,1.1,透天厝,1,0,住家用,0,27.4,203.32,1,0,0,111695.8489,22710000,無,0,0,0,24.7833727,120.9912315,1.500725154,120639.9577,0
23.26,商,11306,0,1,1,華廈,0,0,辦公用,0,10.3,203.42,0,4,1,122898.4367,25000000,平面,1100000,0,1,24.8052902,120.9645572,4.938930411,123124.7017,0
21.16,住,11309,0,2,0.866666667,大樓,0,0,住家用,0,14.1,204.19,0,3,1,107742.7886,22000000,平面,2200000,0,1,24.7976294,120.9514953,5.784826229,90781.5624,1
116,非,11307,0,0,1.1,透天厝,1,0,住家用,0,22.6,204.19,1,0,1,78358.39169,16000000,無,0,0,0,24.7793515,120.959687,4.68483843,75209.70827,0
63.43,住,11308,0,1,1,華廈,0,0,住家用,0,33,205.25,0,4,1,112058.4653,23000000,平面,1100000,0,1,24.7938223,121.0050903,1.354943766,166634.6102,0
53.15,住,11308,0,0,0.846153846,大樓,0,0,住家用,0,15.5,205.34,0,4,1,109574.3645,22500000,無,0,0,1,24.803073,120.9535104,5.810628376,93198.5673,1
43.96,住,11306,0,2,0.333333333,華廈,0,0,住家用,0,26.8,206.13,0,4,1,126133.9931,26000000,坡道機械,0,0,1,24.7955132,120.9788084,3.146545969,119243.7769,0
27.94,商,11309,0,2,1,大樓,0,0,住家用,0,17.7,206.37,0,4,1,116199.0599,23980000,平面,2200000,0,1,24.8043909,120.9561674,5.630404416,95361.71999,1
66.52,住,11310,0,0,1.1,透天厝,1,0,住家用,0,1.3,207.5,1,0,1,113253.012,23500000,無,0,0,1,24.829633,120.9283041,9.482483703,70908.77502,1
26.19,商,11309,0,1,0.928571429,大樓,0,0,住家用,0,12.3,208.13,0,3,1,162398.5009,33800000,平面,1100000,0,1,24.8138287,120.9674798,5.278347115,112453.7369,1
86.93,住,11304,0,1,0.1,華廈,0,0,商業用,0,4.5,208.91,1,0,1,138815.758,29000000,平面,1100000,0,1,24.8170535,120.97739,4.873052091,116125.3251,1
107.75,住,11302,0,0,1.1,透天厝,1,0,住家用,0,8.3,210.18,1,0,1,81834.61795,17200000,無,0,0,0,24.7610452,120.9117536,9.7949683,59352.29286,1
69,住,11310,0,0,1.1,透天厝,1,0,住家用,0,2.8,211.75,1,0,0,157260.9209,33300000,無,0,0,1,24.8203913,120.9767458,5.21212425,102220.281,1
25.32,商,11309,0,2,0.8,大樓,0,0,住家用,0,10.7,212.18,0,3,1,146102.3659,31000000,平面,2200000,0,1,24.8099869,120.9850838,3.785077831,134462.7884,0
57.17,住,11309,0,0,1.1,透天厝,1,0,住家用,0,25.4,215.05,1,0,0,69751.22065,15000000,無,0,0,0,24.8400138,120.9330946,9.802931051,95086.57404,0
176.53,住,11309,0,0,1.1,透天厝,1,0,住家用,0,45.3,215.1,1,0,0,46490.00465,10000000,無,0,1,0,24.8138287,120.9674798,5.278347115,112453.7369,0
78.95,住,11310,0,0,1.1,透天厝,1,0,住家用,0,28.1,215.62,1,0,0,84407.75438,18200000,無,0,0,0,24.8398549,120.9370059,9.497424266,96689.67231,0
16.89,商,11307,0,1,0.56,大樓,0,0,住家用,0,9.6,221.86,0,4,1,175786.532,39000000,平面,1100000,0,1,24.8001567,120.9799245,3.337970956,128993.8912,1
17.16,商,11307,0,1,0.72,大樓,0,0,住家用,0,9.6,223.38,0,4,1,174590.3841,39000000,平面,1100000,0,1,24.8138287,120.9674798,5.278347115,112453.7369,1
13.27,住,11307,0,1,0.269230769,大樓,0,0,住家用,0,15.9,224.08,0,4,1,108220.2785,24250000,平面,1100000,0,1,24.816033,120.9632401,5.760329399,93956.31974,1
119.87,非,11306,0,0,1.1,透天厝,1,0,住家用,0,20.4,226.02,1,0,1,76984.33767,17400000,無,0,0,0,24.7793515,120.959687,4.68483843,75209.70827,0
65,住,11306,0,0,1.1,透天厝,1,1,住家用,0,0.2,226.28,0,0,0,141417.7126,32000000,無,0,0,1,24.8162341,120.9679415,5.428829516,106555.8951,1
65,住,11306,0,0,1.1,透天厝,1,1,住家用,0,0.2,226.28,0,0,0,141417.7126,32000000,無,0,0,1,24.8162341,120.9679415,5.428829516,106555.8951,1
69.26,住,11308,0,0,1.1,透天厝,1,0,住家用,0,20.5,227.32,1,0,1,105578.0398,24000000,無,0,0,0,24.7940453,120.9503771,5.785518141,77966.28172,1
