土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,移轉層次,總樓層數,建物型態,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易,電梯
台灣新竹市新竹市至街３１巷１４號四樓,新竹市新竹市至街３１巷１４號四樓,14.7,非,113,9,建物1車位0,0,0,四層,四層,公寓,住家用,87,3,0,26.6,31.47,1,1,1,有,1200000,,0,0,0,無
台灣新竹市新竹市東大路四段３１號四樓之１,新竹市新竹市東大路四段３１號四樓之１,8.83,住,113,10,建物1車位0,0,0,四層,五層,華廈,辦公用,99,9,0,14.1,31.6,1,1,1,無,3980000,,0,0,0,有
台灣新竹市新竹市中正路１８２號二樓之９,新竹市新竹市中正路１８２號二樓之９,3.06,商,113,9,建物1車位0,0,0,二層,十一層,大樓,住家用,96,3,0,17.6,31.97,1,1,1,有,4200000,,0,0,0,有
台灣新竹市新竹市至街３１巷５號三樓之１,新竹市新竹市至街３１巷５號三樓之１,16.04,非,113,10,建物1車位0,0,0,三層,四層,公寓,住家用,87,3,0,26.7,32.58,1,1,1,有,2150000,,0,0,0,無
台灣新竹市新竹市至街３１巷７號四樓,新竹市新竹市至街３１巷７號四樓,16.04,非,113,8,建物1車位0,0,0,四層,四層,公寓,住家用,87,3,0,26.5,32.58,1,1,1,有,1700000,,0,0,0,無
台灣新竹市新竹市至善街３１巷３號二樓之１,新竹市新竹市至善街３１巷３號二樓之１,16.04,非,113,7,建物1車位0,0,0,二層,四層,公寓,住家用,87,3,0,26.4,32.58,1,1,1,有,2450000,,0,0,0,無
台灣新竹市新竹市愛文街１１７號九樓之７,新竹市新竹市愛文街１１７號九樓之７,5.22,商,113,8,建物1車位0,0,0,九層,十層,華廈,辦公用,97,5,0,16.3,33.2,1,1,1,有,4750000,,0,0,0,有
台灣新竹市新竹市愛文街１１７號三樓之１,新竹市新竹市愛文街１１７號三樓之１,5.26,商,113,8,建物1車位0,0,0,三層,十層,華廈,辦公用,97,5,0,16.3,33.45,1,1,1,有,4720000,,0,0,0,有
台灣新竹市新竹市經國路一段３７９巷１０弄１７號５樓之４,新竹市新竹市經國路一段３７９巷１０弄１７號５樓之４,4.37,商,113,9,建物1車位0,0,0,五層,七層,華廈,住家用,82,6,0,31.3,33.47,1,1,1,有,4200000,,0,0,0,有
台灣新竹市新竹市至街３５巷３２號二樓,新竹市新竹市至街３５巷３２號二樓,16.23,非,113,8,建物1車位0,0,0,二層,五層,公寓,住家用,86,7,0,27.1,33.88,1,1,1,有,1600000,,0,0,0,無
台灣新竹市新竹市竹光路８號６樓之２０,新竹市新竹市竹光路８號６樓之２０,3.58,住,113,8,建物1車位0,0,0,六層,十四層,大樓,住家用,86,2,0,27.6,34.82,1,0,1,有,3650000,,0,0,0,有
台灣新竹市新竹市湳雅街１７６之１號五樓之７,新竹市新竹市湳雅街１７６之１號五樓之７,6.53,住,113,9,建物1車位0,0,0,五層,七層,華廈,辦公用,97,11,0,15.8,35.2,1,1,1,有,4800000,,0,0,0,有
台灣新竹市新竹市四維路６３號４樓之１,新竹市新竹市四維路６３號４樓之１,3.07,商,113,7,建物1車位0,0,0,四層,十二層,大樓,住家用,85,5,0,28.2,35.37,1,0,1,有,3400000,,0,0,0,有
台灣新竹市新竹市竹光路８號８樓之２１,新竹市新竹市竹光路８號８樓之２１,3.73,住,113,10,建物1車位0,0,0,八層,十四層,大樓,住家用,86,2,0,27.8,36.25,1,1,1,有,4260000,,0,0,0,有
台灣新竹市新竹市關新路２９號九樓之３５,新竹市新竹市關新路２９號九樓之３５,4.48,工,113,10,建物1車位0,0,0,九層,十三層,大樓,辦公用,97,9,0,16.1,36.34,1,0,1,有,7800000,,0,0,0,有
台灣新竹市新竹市南門街４７號四樓之３,新竹市新竹市南門街４７號四樓之３,5.6,商,113,8,建物1車位0,0,0,四層,十層,華廈,住家用,102,1,0,11.7,37.22,1,1,1,有,5000000,,0,0,0,有
台灣新竹市新竹市林森路２０３號８樓之３,新竹市新竹市林森路２０３號８樓之３,3.23,商,113,11,建物1車位0,0,0,八層,十二層,大樓,商業用,80,11,0,33,37.41,1,1,1,有,2500000,,0,0,0,有
台灣新竹市新竹市勝利路４０號７樓之３,新竹市新竹市勝利路４０號７樓之３,4.17,商,113,8,建物1車位0,0,0,七層,十層,華廈,其他,80,4,0,33.4,38.92,1,1,1,有,3210000,,0,0,0,有
台灣新竹市新竹市明湖路１０５０巷６３號６樓,新竹市新竹市明湖路１０５０巷６３號６樓,13.15,非,113,9,建物1車位0,0,0,六層,七層,華廈,住家用,83,3,0,30.6,39.13,1,1,1,有,3100000,,0,0,0,有
台灣新竹市新竹市明湖路１０５０巷６７號,新竹市新竹市明湖路１０５０巷６７號,13.15,非,113,5,建物1車位0,0,0,一層,七層,華廈,住家用,83,3,0,30.2,39.13,1,1,1,有,3280000,,0,0,0,有
台灣新竹市新竹市愛文街１１７號八樓之２,新竹市新竹市愛文街１１７號八樓之２,6.17,商,113,8,建物1車位0,0,0,,十層,華廈,辦公用,97,5,0,16.3,39.26,1,1,1,有,4500000,,0,0,0,有
台灣新竹市新竹市建功二路２號六樓之９,新竹市新竹市建功二路２號六樓之９,10.56,住,113,7,建物1車位0,0,0,六層,六層,華廈,住家用,96,9,0,16.8,40.29,1,1,1,有,7920000,,0,0,0,有
台灣新竹市新竹市竹光路８號１４樓之１２,新竹市新竹市竹光路８號１４樓之１２,4.2,住,113,8,建物1車位0,0,0,十四層,十四層,大樓,住家用,86,2,0,27.6,41.38,1,0,1,有,4500000,,0,0,0,有
台灣新竹市新竹市境福街８５號二樓之１２,新竹市新竹市境福街８５號二樓之１２,7.11,住,113,8,建物1車位0,0,0,二層,七層,華廈,住家用,96,6,0,17.2,41.43,1,1,1,有,3550000,,0,0,0,有
台灣新竹市新竹市經國路二段１１１號三樓之１３,新竹市新竹市經國路二段１１１號三樓之１３,3.36,商,113,9,建物1車位0,0,0,三層,十二層,大樓,住家用,86,7,0,27.2,41.45,1,0,1,有,4000000,,0,0,0,有
台灣新竹市新竹市中山路２３７號十樓,新竹市新竹市中山路２３７號十樓,6.51,商,113,9,建物1車位0,0,0,十層,十層,華廈,辦公用,96,6,0,17.3,41.51,1,1,1,有,7450000,,0,0,0,有
台灣新竹市新竹市東門街３４巷１５號５樓之２,新竹市新竹市東門街３４巷１５號５樓之２,9.26,商,113,9,建物1車位0,0,0,五層,五層,華廈,住家用,84,7,0,29.2,41.59,0,0,0,有,2700000,,0,0,0,有
台灣新竹市新竹市光復路一段４１巷９號二樓之６,新竹市新竹市光復路一段４１巷９號二樓之６,10.21,住,113,8,建物1車位1,0,1,二層,七層,華廈,辦公用,96,5,0,17.3,41.64,1,1,1,有,6450000,坡道機械,5.92,0,0,有
台灣新竹市新竹市中華路三段９１號九樓之２,新竹市新竹市中華路三段９１號九樓之２,5.91,商,113,10,建物1車位0,0,0,九層,十層,華廈,辦公用,97,9,0,16.1,41.84,1,1,1,有,6570000,,0,0,0,有
台灣新竹市新竹市金竹路１０２巷８之２０號三樓,新竹市新竹市金竹路１０２巷８之２０號三樓,9.54,住,113,10,建物1車位0,0,0,三層,七層,華廈,住家用,81,3,0,32.7,41.86,1,1,1,有,2880000,,0,0,0,有
台灣新竹市新竹市至善街３５巷６號,新竹市新竹市至善街３５巷６號,13.41,非,113,11,建物1車位0,0,0,一層,八層,華廈,住家用,86,11,0,27,42.8,1,1,1,有,700000,,0,0,0,有
台灣新竹市新竹市至善街３５巷２號,新竹市新竹市至善街３５巷２號,13.41,非,113,8,建物1車位0,0,0,一層,八層,華廈,住家用,86,11,0,26.7,42.8,1,1,1,有,2500000,,0,0,0,有
台灣新竹市新竹市成功路６５巷２４號５樓之１２,新竹市新竹市成功路６５巷２４號５樓之１２,10.25,住,113,8,建物1車位0,0,0,五層,五層,公寓,住家用,85,7,0,28.1,42.85,1,1,1,有,4150000,,0,0,0,無
台灣新竹市新竹市北新街１１７號二樓之９,新竹市新竹市北新街１１７號二樓之９,7.3,住,113,5,建物1車位0,0,0,二層,十層,華廈,辦公用,97,12,0,15.3,42.9,2,1,1,有,5700000,,0,0,0,有
台灣新竹市新竹市自由路９５巷３８弄１０號４樓之５,新竹市新竹市自由路９５巷３８弄１０號４樓之５,5.89,商,113,7,建物1車位0,0,0,四層,七層,華廈,住家用,80,5,0,33.2,43.01,1,0,1,有,4800000,,0,0,0,有
台灣新竹市新竹市北新街１１７號八樓之１６,新竹市新竹市北新街１１７號八樓之１６,7.33,住,113,7,建物1車位0,0,0,八層,十層,華廈,辦公用,97,12,0,15.5,43.1,2,1,1,有,6900000,,0,0,0,有
台灣新竹市新竹市成功路６５巷２４號２樓之４,新竹市新竹市成功路６５巷２４號２樓之４,10.25,住,113,9,建物1車位0,0,0,二層,五層,華廈,住家用,85,7,0,28.2,43.34,1,1,1,有,4510000,,0,0,0,有
台灣新竹市新竹市四維路８號１０樓之１,新竹市新竹市四維路８號１０樓之１,4.36,商,113,7,建物1車位0,0,0,十層,十二層,大樓,其他,80,7,0,33,43.49,1,0,1,有,3750000,,0,0,0,有
台灣新竹市新竹市民生路１０巷２５號二樓之１,新竹市新竹市民生路１０巷２５號二樓之１,9.11,住,113,9,建物1車位0,0,0,二層,八層,華廈,辦公用,96,10,0,16.9,43.58,1,1,1,有,5300000,,0,0,0,有
台灣新竹市新竹市至街３３巷２６號,新竹市新竹市至街３３巷２６號,25.52,非,113,8,建物1車位0,0,0,全,二層,透天厝,商業用,87,3,0,26.5,43.92,1,1,1,有,3400000,,0,0,0,無
台灣新竹市新竹市自由路９５巷３８弄１０號５樓之３,新竹市新竹市自由路９５巷３８弄１０號５樓之３,6.51,商,113,9,建物1車位0,0,0,五層,七層,華廈,住家用,80,5,0,33.4,44.6,1,1,1,有,4480000,,0,0,0,有
台灣新竹市新竹市成功路６５巷２４號５樓之２１,新竹市新竹市成功路６５巷２４號５樓之２１,9.93,住,113,10,建物1車位0,0,0,五層,五層,華廈,住家用,85,7,0,28.3,44.82,1,1,1,有,4200000,,0,0,0,有
台灣新竹市新竹市西大路７０９巷１１號２樓之８,新竹市新竹市西大路７０９巷１１號２樓之８,5.78,住,113,9,建物1車位0,0,0,二層,十二層,大樓,住家用,81,1,0,32.8,45.21,1,1,1,有,4000000,,0,0,0,有
台灣新竹市新竹市金竹路１０２巷８之７號六樓,新竹市新竹市金竹路１０２巷８之７號六樓,11,住,113,8,建物1車位0,0,0,六層,七層,華廈,住家用,81,3,0,32.5,46.93,1,1,1,有,5200000,,0,0,0,有
台灣新竹市新竹市四維路８號７樓之５,新竹市新竹市四維路８號７樓之５,4.62,商,113,9,建物1車位0,0,0,七層,十二層,大樓,住家用,80,7,0,33.2,48.06,1,1,1,有,5000000,,0,0,0,有
台灣新竹市新竹市四維路８號８樓之５,新竹市新竹市四維路８號８樓之５,4.62,商,113,7,建物1車位0,0,0,八層,十二層,大樓,住家用,80,7,0,33,48.06,1,1,1,有,4600000,,0,0,0,有
台灣新竹市新竹市延平路一段２６１巷５弄６號五樓,新竹市新竹市延平路一段２６１巷５弄６號五樓,19.67,住,112,12,建物1車位0,0,0,五層,五層,華廈,住家用,113,8,1,0,49.63,1,1,1,有,7200000,,0,0,0,有
台灣新竹市新竹市東大路一段５２巷１之１號１２樓之４,新竹市新竹市東大路一段５２巷１之１號１２樓之４,3.96,住,113,7,建物1車位1,0,1,十二層,十二層,大樓,住家用,85,8,0,27.9,49.65,1,0,1,有,3920000,坡道機械,0,0,0,有
台灣新竹市新竹市光復路二段２９８巷３號５樓,新竹市新竹市光復路二段２９８巷３號５樓,9.92,住,113,8,建物1車位0,0,0,五層,五層,公寓,住家用,78,10,0,34.8,49.81,2,2,2,無,5700000,,0,0,0,無
台灣新竹市新竹市西濱路一段３８８號,新竹市新竹市西濱路一段３８８號,7.92,住,113,2,建物1車位0,0,0,一層,十五層,大樓,商業用,109,9,0,3.3,49.87,0,0,0,有,4500000,,0,0,1,有
台灣新竹市新竹市香檳二街２６巷２５號,新竹市新竹市香檳二街２６巷２５號,37.7,非,113,10,建物1車位0,0,0,全,三層,透天厝,住家用,106,9,0,7.1,49.97,4,1,5,有,3460000,,0,0,1,無
台灣新竹市新竹市新莊街１８５巷３５號七樓之３,新竹市新竹市新莊街１８５巷３５號七樓之３,10.03,住,113,9,建物1車位0,0,0,七層,十一層,大樓,住家用,96,12,0,16.7,50.15,1,1,1,有,10320000,,0,0,0,有
台灣新竹市新竹市明湖路７５１號地下四層之６,新竹市新竹市明湖路７５１號地下四層之６,14.1,其,113,11,建物1車位0,0,0,地下四層,四層,華廈,住家用,94,2,0,19.9,50.46,1,1,1,有,4300000,,0,0,0,有
台灣新竹市新竹市明湖路７５１號地下四層之５,新竹市新竹市明湖路７５１號地下四層之５,14.1,其,113,7,建物1車位0,0,0,地下四層,四層,華廈,住家用,94,2,0,19.5,50.46,1,1,1,有,4750000,,0,0,0,有
台灣新竹市新竹市光復路一段５３１巷７６號７樓之３,新竹市新竹市光復路一段５３１巷７６號７樓之３,8.89,商,113,7,建物1車位0,0,0,七層,七層,華廈,住家用,79,12,0,33.5,51.23,1,1,1,有,3600000,,0,0,0,有
台灣新竹市新竹市北新街１３１號八樓之２２,新竹市新竹市北新街１３１號八樓之２２,6.66,住,113,7,建物1車位0,0,0,八層,十層,華廈,辦公用,98,3,0,15.4,51.36,2,1,1,有,7500000,,0,0,1,有
台灣新竹市新竹市勝利路４０號８樓之１,新竹市新竹市勝利路４０號８樓之１,5.24,商,113,10,建物1車位0,0,0,八層,十層,華廈,其他,80,4,0,33.6,51.55,1,1,1,有,4075000,,0,0,0,有
台灣新竹市新竹市大學路２１８號４樓之２,新竹市新竹市大學路２１８號４樓之２,9.2,住,113,8,建物1車位0,0,0,四層,六層,華廈,住家用,87,6,0,26.2,52.15,1,0,1,有,7880000,,0,0,0,有
台灣新竹市新竹市中正路１０７號８樓之１０,新竹市新竹市中正路１０７號８樓之１０,5.64,商,113,4,建物1車位0,0,0,八層,十一層,大樓,商業用,0,0,0,113.4,52.39,0,0,0,有,3710000,,0,0,0,有
台灣新竹市新竹市中華路三段８５號７樓之２,新竹市新竹市中華路三段８５號７樓之２,5.27,商,113,10,建物1車位0,0,0,七層,十二層,大樓,住家用,82,8,0,31.2,52.75,2,1,1,有,6600000,,0,0,0,有
台灣新竹市新竹市光華二街１１巷３號－３０,新竹市新竹市光華二街１１巷３號－３０,6.25,住,113,8,建物1車位0,0,0,八層,九層,華廈,住家用,82,11,0,30.7,52.86,1,1,1,有,4200000,,0,0,0,有
台灣新竹市新竹市食品路２７號４樓之２６,新竹市新竹市食品路２７號４樓之２６,7.76,住,113,7,建物1車位0,0,0,四層,九層,華廈,商業用,87,1,0,26.6,52.98,1,1,1,有,5400000,,0,0,0,有
台灣新竹市新竹市光復路一段８９巷１７１之１１號,新竹市新竹市光復路一段８９巷１７１之１１號,23.95,住,113,7,建物1車位0,0,0,一層,五層,華廈,住家用,89,1,0,24.6,53.93,1,1,1,無,8000000,,0,0,0,有
台灣新竹市新竹市自由路７１號六樓之８,新竹市新竹市自由路７１號六樓之８,3.83,商,113,8,建物1車位0,0,0,六層,十三層,大樓,住家用,92,1,0,21.7,54.95,1,1,1,有,4000000,,0,0,1,有
台灣新竹市新竹市大學路２２８號２樓之５,新竹市新竹市大學路２２８號２樓之５,10.61,住,113,8,建物1車位1,0,1,二層,六層,華廈,住家用,87,6,0,26.2,55.9,1,1,1,有,7380000,一樓平面,16.87,0,0,有
台灣新竹市新竹市自由路１６巷７號三樓之２,新竹市新竹市自由路１６巷７號三樓之２,18.97,住,113,10,建物1車位1,0,1,三層,五層,華廈,住家用,112,9,0,1.1,56.06,2,1,1,有,11000000,其他,0,0,0,有
台灣新竹市新竹市北新街１３１號十樓之３０,新竹市新竹市北新街１３１號十樓之３０,7.32,住,113,9,建物1車位1,0,1,十層,十層,華廈,辦公用,98,3,0,15.6,56.4,2,1,1,有,8350000,坡道機械,0,0,0,有
台灣新竹市新竹市北新街１３１號八樓之２６,新竹市新竹市北新街１３１號八樓之２６,7.32,住,113,9,建物1車位1,0,1,八層,十層,華廈,辦公用,98,3,0,15.6,56.4,2,2,1,有,9400000,坡道機械,0,0,0,有
台灣新竹市新竹市北新街１３１號八樓之１７,新竹市新竹市北新街１３１號八樓之１７,7.32,住,113,8,建物1車位1,0,1,八層,十層,華廈,辦公用,98,3,0,15.5,56.4,2,1,1,有,8580000,坡道機械,0,600000,0,有
台灣新竹市新竹市北新街１３１號三樓之２２,新竹市新竹市北新街１３１號三樓之２２,7.32,住,113,8,建物1車位1,0,1,三層,十層,華廈,辦公用,98,3,0,15.5,56.41,2,1,1,有,8600000,坡道機械,0,0,0,有
台灣新竹市新竹市成功路６５巷５２號,新竹市新竹市成功路６５巷５２號,13.92,住,113,8,建物1車位0,0,0,一層,五層,華廈,住家用,85,7,0,28.1,56.99,1,1,1,有,6500000,,0,0,0,有
台灣新竹市新竹市光復路一段５７６巷４０號５樓之２,新竹市新竹市光復路一段５７６巷４０號５樓之２,5.35,住,113,9,建物1車位0,0,0,五層,十層,華廈,住家用,86,11,0,26.8,57.24,4,2,2,有,8000000,,0,0,0,有
台灣新竹市新竹市光復路一段３３５巷１７弄６之１號十樓,新竹市新竹市光復路一段３３５巷１７弄６之１號十樓,10.42,非,113,9,建物1車位0,0,0,十層,十二層,大樓,住家用,96,11,0,16.8,57.46,1,1,1,有,11500000,,0,0,0,有
台灣新竹市新竹市勝利路４０號７樓之４,新竹市新竹市勝利路４０號７樓之４,5.45,商,113,8,建物1車位0,0,0,七層,十層,華廈,其他,80,4,0,33.4,57.86,1,1,1,有,4750000,,0,0,0,有
台灣新竹市新竹市四維路９３號５樓之４,新竹市新竹市四維路９３號５樓之４,4.7,商,113,7,建物1車位0,0,0,五層,十四層,大樓,住家用,87,3,0,26.4,57.9,1,1,1,有,5750000,,0,0,0,有
台灣新竹市新竹市柯湳一街８０巷１５號三樓,新竹市新竹市柯湳一街８０巷１５號三樓,44.79,非,113,10,建物1車位0,0,0,三層,五層,公寓,住家用,90,5,0,23.5,58.16,3,0,3,有,3300000,,0,0,0,無
台灣新竹市新竹市延平路一段２６１巷５弄６號三樓,新竹市新竹市延平路一段２６１巷５弄６號三樓,19.67,住,112,12,建物1車位1,0,1,三層,五層,華廈,住家用,113,8,1,0,58.89,1,1,1,有,7870000,其他,9.26,0,0,有
台灣新竹市新竹市關新路２９號七樓之４０,新竹市新竹市關新路２９號七樓之４０,4.64,工,113,9,建物1車位1,0,1,七層,十三層,大樓,辦公用,97,9,0,16,58.98,1,0,1,有,9220000,坡道平面,0,0,0,有
台灣新竹市新竹市延平路一段２６１巷５弄６號二樓,新竹市新竹市延平路一段２６１巷５弄６號二樓,19.79,住,112,12,建物1車位1,0,1,二層,五層,華廈,住家用,113,8,1,0,59.24,1,1,1,有,7500000,其他,9.26,0,0,有
台灣新竹市新竹市延平路一段２６１巷５弄６號四樓,新竹市新竹市延平路一段２６１巷５弄６號四樓,19.79,住,112,12,建物1車位1,0,1,四層,五層,華廈,住家用,113,8,1,0,59.24,1,1,1,有,7820000,其他,9.26,0,0,有
台灣新竹市新竹市埔頂三路１６２號三樓之２,新竹市新竹市埔頂三路１６２號三樓之２,9.05,住,113,9,建物1車位0,0,0,三層,十五層,大樓,住家用,101,2,0,12.7,59.77,2,1,1,有,11000000,,0,0,0,有
台灣新竹市新竹市光華二街１０８巷２６號５樓之２,新竹市新竹市光華二街１０８巷２６號５樓之２,18.14,住,113,8,建物1車位0,0,0,五層,五層,華廈,住家用,0,0,0,113.8,60.17,2,2,1,無,7330000,,0,0,0,有
台灣新竹市新竹市自由路７１號八樓之１５,新竹市新竹市自由路７１號八樓之１５,4.47,商,113,10,建物1車位0,0,0,八層,十三層,大樓,住家用,92,1,0,21.9,60.2,1,2,1,有,7500000,,0,0,0,有
台灣新竹市新竹市東南街１０９號,新竹市新竹市東南街１０９號,6.6,商,113,9,建物1車位0,0,0,一層，騎樓,九層,華廈,商業用,79,8,0,34.1,60.22,0,0,0,有,12000000,,0,0,0,有
台灣新竹市新竹市中正路１０７號８樓之１１,新竹市新竹市中正路１０７號８樓之１１,6.18,商,113,4,建物1車位0,0,0,八層,十一層,大樓,商業用,0,0,0,113.4,60.5,0,0,0,有,4290000,,0,0,0,有
台灣新竹市新竹市四維路１３０號９樓之８,新竹市新竹市四維路１３０號９樓之８,5.22,商,113,10,建物1車位0,0,0,九層,十四層,大樓,其他,82,5,0,31.5,60.91,1,1,0,有,2700000,,0,0,0,有
台灣新竹市新竹市長安街６號,新竹市新竹市長安街６號,32.53,商,113,7,建物1車位0,0,0,全,三層,透天厝,商業用,0,0,0,113.7,61.29,2,1,2,無,10800000,,0,0,0,無
台灣新竹市新竹市武陵路２７１巷５７弄３８號,新竹市新竹市武陵路２７１巷５７弄３８號,12.92,住,113,10,建物1車位1,0,1,一層,六層,華廈,住家用,82,8,0,31.2,62.01,3,2,2,有,6000000,坡道平面,0,0,1,有
台灣新竹市新竹市中華路５段３７號７Ｆ－３,新竹市新竹市中華路５段３７號７Ｆ－３,5.94,商,113,11,建物1車位1,0,1,七層,十二層,大樓,住家用,83,10,0,30.1,63.09,3,2,2,有,2500000,坡道平面,0,0,1,有
台灣新竹市新竹市北大路３４０號７樓之２,新竹市新竹市北大路３４０號７樓之２,5.02,商,113,10,建物1車位0,0,0,七層,二十四層,大樓,住家用,86,5,0,27.5,63.38,2,2,1,有,4460000,,0,0,0,有
台灣新竹市新竹市食品路２７號地下室一樓之１３,新竹市新竹市食品路２７號地下室一樓之１３,9.64,住,113,11,建物1車位0,0,0,地下一層,九層,華廈,其他,87,1,0,27,63.57,1,1,0,有,3770000,,0,0,0,有
台灣新竹市新竹市北大路３３８號１１樓之２,新竹市新竹市北大路３３８號１１樓之２,5.03,商,113,9,建物1車位0,0,0,十一層,二十四層,大樓,住家用,86,5,0,27.4,63.59,2,1,1,有,7800000,,0,0,0,有
台灣新竹市新竹市關新路２９號十二樓之２３,新竹市新竹市關新路２９號十二樓之２３,5.13,工,113,9,建物1車位1,0,1,十二層,十三層,大樓,辦公用,97,9,0,16,64.06,1,1,1,有,12000000,坡道平面,0,0,0,有
台灣新竹市新竹市經國路二段２４８巷５號二樓之２,新竹市新竹市經國路二段２４８巷５號二樓之２,10.8,住,113,8,建物1車位0,0,0,二層,七層,華廈,住家用,104,5,0,9.3,64.15,2,0,2,無,7300000,,0,0,0,有
台灣新竹市新竹市仁德街５０號十樓之６,新竹市新竹市仁德街５０號十樓之６,7.71,商,113,9,建物1車位1,0,1,十層,十一層,大樓,辦公用,96,12,0,16.7,64.49,2,1,1,有,11000000,一樓平面,0,0,0,有
台灣新竹市新竹市中山路５６號,新竹市新竹市中山路５６號,98,商,113,9,建物1車位0,0,0,全,一層,透天厝,其他,69,3,0,44.6,64.72,0,0,0,無,27600000,,0,0,0,無
台灣新竹市新竹市南大路６１７巷７號５樓,新竹市新竹市南大路６１７巷７號５樓,16.65,住,113,10,建物1車位0,0,0,五層,五層,公寓,住家用,80,4,0,33.6,64.86,2,2,1,無,5300000,,0,0,0,無
台灣新竹市新竹市延平路一段１１３巷２１之１號三樓,新竹市新竹市延平路一段１１３巷２１之１號三樓,25.2,住,113,10,建物1車位0,0,0,三層,五層,公寓,住家用,0,0,0,114,66.2,3,2,1,無,8000000,,0,0,0,無
台灣新竹市新竹市長春街１５４巷３２號２樓,新竹市新竹市長春街１５４巷３２號２樓,13.53,住,113,8,建物1車位0,0,0,二層,五層,華廈,住家用,0,0,0,113.8,67.17,2,2,1,有,10500000,,0,0,0,有
台灣新竹市新竹市南大路６１７巷１弄２號,新竹市新竹市南大路６１７巷１弄２號,62.87,住,113,6,建物1車位0,0,0,全,二層,透天厝,住家用,0,0,0,113.6,67.5,3,2,2,無,7200000,,0,0,0,無
台灣新竹市新竹市關新路２９號九樓之３７,新竹市新竹市關新路２９號九樓之３７,5.89,工,113,9,建物1車位1,0,1,九層,十三層,大樓,辦公用,97,9,0,16,67.76,1,0,1,有,10000000,坡道平面,0,0,0,有
台灣新竹市新竹市經國路二段１６０號四樓之２１,新竹市新竹市經國路二段１６０號四樓之２１,10.25,住,113,7,建物1車位0,0,0,四層,十層,華廈,辦公用,97,7,0,16,68.03,2,2,2,有,10250000,,0,0,0,有
台灣新竹市新竹市明湖路６５０巷３４號５樓,新竹市新竹市明湖路６５０巷３４號５樓,17.84,非,113,9,建物1車位0,0,0,五層,五層,公寓,住家用,84,1,0,29.8,68.13,2,2,2,無,4700000,,0,0,0,無
台灣新竹市新竹市明湖路６５０巷１６號２樓,新竹市新竹市明湖路６５０巷１６號２樓,18.11,非,113,7,建物1車位1,0,1,二層,五層,公寓,住家用,0,0,0,113.7,68.13,2,2,1,無,6300000,一樓平面,0,0,0,無
台灣新竹市新竹市湳雅街１２６巷２１弄６號４樓之２,新竹市新竹市湳雅街１２６巷２１弄６號４樓之２,21.72,住,113,9,建物1車位0,0,0,四層,五層,公寓,住家用,0,0,0,113.9,68.16,3,2,1,有,4960000,,0,0,0,無
台灣新竹市新竹市牛埔南路３０８號,新竹市新竹市牛埔南路３０８號,40,工,113,6,建物1車位0,0,0,全,二層,透天厝,住家用,0,0,0,113.6,68.86,3,1,2,無,7750000,,0,0,0,無
台灣新竹市新竹市牛埔南路３１０號,新竹市新竹市牛埔南路３１０號,39,工,113,6,建物1車位0,0,0,全,二層,透天厝,住家用,0,0,0,113.6,68.86,1,2,1,無,7750000,,0,0,0,無
台灣新竹市新竹市中福路６５巷１８號五樓之２,新竹市新竹市中福路６５巷１８號五樓之２,22.59,住,113,8,建物1車位1,0,1,五層,五層,華廈,住家用,109,7,0,4.1,69.48,2,1,1,有,7000000,升降機械,0,0,0,有
台灣新竹市新竹市武陵路１７７號１２樓之２,新竹市新竹市武陵路１７７號１２樓之２,10.25,住,113,8,建物1車位0,0,0,十二層,二十二層,大樓,住家用,87,6,0,26.2,70.23,2,1,1,有,8200000,,0,0,0,有
台灣新竹市新竹市高翠路６７號二樓之３,新竹市新竹市高翠路６７號二樓之３,16.85,住,113,6,建物1車位1,0,1,二層,六層,華廈,辦公用,96,3,0,17.3,70.41,1,1,1,有,9500000,坡道平面,0,0,0,有
台灣新竹市新竹市明湖路６５０巷２６號,新竹市新竹市明湖路６５０巷２６號,17.84,非,113,11,建物1車位0,0,0,一層,五層,公寓,住家用,84,1,0,30,70.84,3,1,1,無,652448,,0,0,1,無
台灣新竹市新竹市學府路７３之１號５樓,新竹市新竹市學府路７３之１號５樓,20.4,住,113,8,建物1車位0,0,0,五層,五層,公寓,住家用,70,9,0,42.9,71.08,3,2,1,無,6800000,,0,0,0,無
台灣新竹市新竹市光華街２１之１號２樓,新竹市新竹市光華街２１之１號２樓,23.4,住,113,7,建物1車位0,0,0,二層,五層,公寓,住家用,68,6,0,45.1,71.4,3,2,1,無,6600000,,0,0,1,無
台灣新竹市新竹市東大路一段１５號７樓,新竹市新竹市東大路一段１５號７樓,22.87,其,113,6,建物1車位0,0,0,七層,七層,華廈,住家用,72,8,0,40.8,71.54,3,1,2,有,5800000,,0,0,0,有
台灣新竹市新竹市武陵路２４０巷５號５樓,新竹市新竹市武陵路２４０巷５號５樓,14.8,住,113,10,建物1車位0,0,0,五層,五層,公寓,住家用,73,6,0,40.4,71.69,3,2,1,無,7200000,,0,0,0,無
